env,room,query_id,model,edt_s,c50_db,t60_pct
acousticrooms_unseen,Auditorium_idx_1,S6_R45,simplevit,0.0220408,0.175679,3.11681
acousticrooms_unseen,Auditorium_idx_1,S6_R46,simplevit,0.0473469,1.51505,17.1711
acousticrooms_unseen,Auditorium_idx_1,S6_R47,simplevit,0.0168707,0.362626,3.02376
acousticrooms_unseen,Auditorium_idx_1,S6_R48,simplevit,0.0231293,1.59252,6.54206
acousticrooms_unseen,Auditorium_idx_1,S6_R49,simplevit,0.0144218,2.36296,11.5938
acousticrooms_unseen,Auditorium_idx_1,S6_R50,simplevit,0.0519728,2.05281,6.52921
acousticrooms_unseen,Auditorium_idx_1,S6_R51,simplevit,0.0302041,0.863313,17.8082
acousticrooms_unseen,Auditorium_idx_1,S6_R52,simplevit,0.0538776,0.278723,13.7213
acousticrooms_unseen,Auditorium_idx_1,S6_R53,simplevit,0.103673,0.0478324,14.5812
acousticrooms_unseen,Auditorium_idx_1,S6_R54,simplevit,0.0103401,0.81687,0.380745
acousticrooms_unseen,Auditorium_idx_1,S6_R55,simplevit,0.025034,0.424943,7.62266
acousticrooms_unseen,Auditorium_idx_1,S6_R56,simplevit,0.0244898,1.67874,12.6011
acousticrooms_unseen,Auditorium_idx_1,S6_R57,simplevit,0.121361,6.96127,26.6987
acousticrooms_unseen,Auditorium_idx_1,S6_R58,simplevit,0.0255782,1.64612,3.68721
acousticrooms_unseen,Auditorium_idx_1,S6_R59,simplevit,0.00217687,0.720451,6.87259
acousticrooms_unseen,Auditorium_idx_1,S6_R60,simplevit,0.0506122,0.983886,16.4187
acousticrooms_unseen,Auditorium_idx_1,S6_R61,simplevit,0.0410884,1.76839,26.1004
acousticrooms_unseen,Auditorium_idx_1,S6_R62,simplevit,0.0555102,1.83896,13.8684
acousticrooms_unseen,Auditorium_idx_1,S6_R63,simplevit,0.0786395,0.596037,23.973
acousticrooms_unseen,Auditorium_idx_1,S6_R64,simplevit,0.0432653,1.27049,24.6891
acousticrooms_unseen,Auditorium_idx_1,S6_R65,simplevit,0.0843537,3.66528,28.2394
acousticrooms_unseen,Auditorium_idx_1,S6_R66,simplevit,0.0802721,4.58357,23.0344
acousticrooms_unseen,Auditorium_idx_1,S6_R67,simplevit,0.108299,8.40749,35.542
acousticrooms_unseen,Auditorium_idx_1,S6_R68,simplevit,0.149116,9.25683,33.7904
acousticrooms_unseen,Auditorium_idx_1,S6_R69,simplevit,0.119728,7.40537,38.103
acousticrooms_unseen,Auditorium_idx_1,S6_R70,simplevit,0.172245,7.16386,16.5979
acousticrooms_unseen,Auditorium_idx_1,S6_R71,simplevit,0.189116,9.10765,28.3947
acousticrooms_unseen,Auditorium_idx_1,S6_R72,simplevit,0.136599,8.88149,11.359
acousticrooms_unseen,Auditorium_idx_1,S6_R73,simplevit,0.117279,1.21802,12.3027
acousticrooms_unseen,Auditorium_idx_1,S6_R74,simplevit,0.108299,1.39245,15.6984
acousticrooms_unseen,Auditorium_idx_1,S6_R75,simplevit,0.0206803,2.88593,12.2293
acousticrooms_unseen,Auditorium_idx_1,S6_R76,simplevit,0.0348299,2.18915,14.8548
acousticrooms_unseen,Auditorium_idx_1,S6_R77,simplevit,0.0223129,1.4628,0.942873
acousticrooms_unseen,Auditorium_idx_1,S6_R78,simplevit,0.133333,2.42975,27.1645
acousticrooms_unseen,Auditorium_idx_1,S6_R79,simplevit,0.0497959,2.23282,18.3145
acousticrooms_unseen,Auditorium_idx_1,S6_R80,simplevit,0.00680272,2.3808,12.1399
acousticrooms_unseen,Auditorium_idx_1,S6_R81,simplevit,0.0212245,0.349936,3.1368
acousticrooms_unseen,Auditorium_idx_1,S6_R82,simplevit,0.0122449,0.493214,0.657698
acousticrooms_unseen,Auditorium_idx_1,S6_R83,simplevit,0.00598639,0.0550115,0.0938673
acousticrooms_unseen,Auditorium_idx_1,S6_R84,simplevit,0.087619,2.06529,12.7385
acousticrooms_unseen,Auditorium_idx_1,S6_R85,simplevit,0.0231293,1.05629,15.0998
acousticrooms_unseen,Auditorium_idx_1,S6_R86,simplevit,0.18585,6.7245,4.43666
acousticrooms_unseen,Auditorium_idx_1,S6_R87,simplevit,0.0770068,0.271221,16.3366
acousticrooms_unseen,Auditorium_idx_1,S6_R88,simplevit,0.0704762,2.2819,1.23979
acousticrooms_unseen,Auditorium_idx_1,S6_R89,simplevit,0.0647619,2.99683,4.65387
acousticrooms_unseen,Auditorium_idx_1,S6_R90,simplevit,0.0138776,0.895257,12.2782
acousticrooms_unseen,Auditorium_idx_1,S6_R91,simplevit,0.0204082,0.732794,6.57056
acousticrooms_unseen,Auditorium_idx_1,S6_R92,simplevit,0.0114286,0.64634,8.64894
acousticrooms_unseen,Auditorium_idx_1,S6_R93,simplevit,0.0492517,1.94251,3.99405
acousticrooms_unseen,Auditorium_idx_1,S6_R94,simplevit,0.010068,2.99091,8.55537
acousticrooms_unseen,Auditorium_idx_1,S6_R95,simplevit,0.0410884,1.28701,18.4105
acousticrooms_unseen,Auditorium_idx_1,S6_R96,simplevit,0.0185034,1.40674,12.5131
acousticrooms_unseen,Auditorium_idx_1,S6_R97,simplevit,0.0223129,2.17705,16.052
acousticrooms_unseen,Auditorium_idx_1,S6_R98,simplevit,0.0302041,0.483453,6.17795
acousticrooms_unseen,Auditorium_idx_1,S6_R99,simplevit,0.0165986,0.45002,0.71069
acousticrooms_unseen,Auditorium_idx_1,S6_R100,simplevit,0.0106122,0.727712,11.7548
acousticrooms_unseen,Auditorium_idx_1,S7_R1,simplevit,0.161633,5.78172,17.4981
acousticrooms_unseen,Auditorium_idx_1,S7_R2,simplevit,0.109932,0.454606,16.5595
acousticrooms_unseen,Auditorium_idx_1,S7_R3,simplevit,0.010068,1.20052,2.60595
acousticrooms_unseen,Auditorium_idx_1,S7_R4,simplevit,0.0141497,1.20587,10.2443
acousticrooms_unseen,Auditorium_idx_1,S7_R5,simplevit,0.0827211,2.43285,4.64448
acousticrooms_unseen,Auditorium_idx_1,S7_R6,simplevit,0.165714,4.23702,6.90699
acousticrooms_unseen,Auditorium_idx_1,S7_R7,simplevit,0.0878912,1.51309,6.71795
acousticrooms_unseen,Auditorium_idx_1,S7_R8,simplevit,0.0462585,1.35442,1.98592e-14
acousticrooms_unseen,Auditorium_idx_1,S7_R9,simplevit,0.0182313,1.8853,0.342047
acousticrooms_unseen,Auditorium_idx_1,S7_R10,simplevit,0.00489796,2.66761,3.95828
acousticrooms_unseen,Auditorium_idx_1,S7_R11,simplevit,0.032381,0.282053,12.3797
acousticrooms_unseen,Auditorium_idx_1,S7_R12,simplevit,0.0780952,0.469428,13.6767
acousticrooms_unseen,Auditorium_idx_1,S7_R13,simplevit,0.0993197,0.6895,12.1582
acousticrooms_unseen,Auditorium_idx_1,S7_R14,simplevit,0.0666667,0.883529,20.199
acousticrooms_unseen,Auditorium_idx_1,S7_R15,simplevit,0.0620408,1.13048,2.32617
acousticrooms_unseen,Auditorium_idx_1,S7_R16,simplevit,0.131429,2.40036,4.06049
acousticrooms_unseen,Auditorium_idx_1,S7_R17,simplevit,0.117551,2.49589,13.0783
acousticrooms_unseen,Auditorium_idx_1,S7_R18,simplevit,0.13415,3.77266,9.89933
acousticrooms_unseen,Auditorium_idx_1,S7_R19,simplevit,0.103401,1.14525,9.00262
acousticrooms_unseen,Auditorium_idx_1,S7_R20,simplevit,0.12,2.51985,22.4411
acousticrooms_unseen,Auditorium_idx_1,S7_R21,simplevit,0.120816,2.55416,6.67889
acousticrooms_unseen,Auditorium_idx_1,S7_R22,simplevit,0.0391837,1.41627,5.13196
acousticrooms_unseen,Auditorium_idx_1,S7_R23,simplevit,0.0585034,1.1954,16.0233
acousticrooms_unseen,Auditorium_idx_1,S7_R24,simplevit,0.0865306,2.07129,2.92777
acousticrooms_unseen,Auditorium_idx_1,S7_R25,simplevit,0.0340136,0.111284,5.16161
acousticrooms_unseen,Auditorium_idx_1,S7_R26,simplevit,0.0468027,1.25511,3.21244
acousticrooms_unseen,Auditorium_idx_1,S7_R27,simplevit,0.0870748,3.13809,3.07575
acousticrooms_unseen,Auditorium_idx_1,S7_R28,simplevit,0.0503401,1.2584,2.21118
acousticrooms_unseen,Auditorium_idx_1,S7_R29,simplevit,0.084898,2.56707,8.6072
acousticrooms_unseen,Auditorium_idx_1,S7_R30,simplevit,0.12898,3.01741,5.34856
acousticrooms_unseen,Auditorium_idx_1,S7_R31,simplevit,0.196463,5.02823,7.68285
acousticrooms_unseen,Auditorium_idx_1,S7_R32,simplevit,0.0761905,1.78428,16.4337
acousticrooms_unseen,Auditorium_idx_1,S7_R33,simplevit,0.0835374,0.531952,19.3387
acousticrooms_unseen,Auditorium_idx_1,S7_R34,simplevit,0.201361,0.333676,15.561
acousticrooms_unseen,Auditorium_idx_1,S7_R35,simplevit,0.128163,0.0104551,19.385
acousticrooms_unseen,Auditorium_idx_1,S7_R36,simplevit,0.0144218,1.60694,14.2185
acousticrooms_unseen,Auditorium_idx_1,S7_R37,simplevit,0.11483,0.0368235,20.1989
acousticrooms_unseen,Auditorium_idx_1,S7_R38,simplevit,0.0138776,0.290947,3.59585
acousticrooms_unseen,Auditorium_idx_1,S7_R39,simplevit,0.100136,0.308861,9.00531
acousticrooms_unseen,Auditorium_idx_1,S7_R40,simplevit,0.0489796,0.467321,11.464
acousticrooms_unseen,Auditorium_idx_1,S7_R41,simplevit,0.0408163,0.815473,1.49773
acousticrooms_unseen,Auditorium_idx_1,S7_R42,simplevit,0.0813605,1.34565,4.53414
acousticrooms_unseen,Auditorium_idx_1,S7_R43,simplevit,0.194558,3.56264,2.97872
acousticrooms_unseen,Auditorium_idx_1,S7_R44,simplevit,0.166259,5.28563,7.6393
acousticrooms_unseen,Auditorium_idx_1,S7_R45,simplevit,0.0408163,2.19464,0.618812
acousticrooms_unseen,Auditorium_idx_1,S7_R46,simplevit,0.0402721,0.996543,16.5975
acousticrooms_unseen,Auditorium_idx_1,S7_R47,simplevit,0.0870748,0.849497,11.3321
acousticrooms_unseen,Auditorium_idx_1,S7_R48,simplevit,0.087619,0.645414,10.3525
acousticrooms_unseen,Auditorium_idx_1,S7_R49,simplevit,0.00462585,0.64736,13.2936
acousticrooms_unseen,Auditorium_idx_1,S7_R50,simplevit,0.0677551,2.57843,1.33501
acousticrooms_unseen,Auditorium_idx_1,S7_R51,simplevit,0.117007,4.24659,3.21851
acousticrooms_unseen,Auditorium_idx_1,S7_R52,simplevit,0.054966,1.27215,2.53133
acousticrooms_unseen,Auditorium_idx_1,S7_R53,simplevit,0.238639,0.408088,18.5341
acousticrooms_unseen,Auditorium_idx_1,S7_R54,simplevit,0.0710204,0.54451,10.6572
acousticrooms_unseen,Auditorium_idx_1,S7_R55,simplevit,0.0895238,0.205545,17.4539
acousticrooms_unseen,Auditorium_idx_1,S7_R56,simplevit,0.122177,0.963475,11.9176
acousticrooms_unseen,Auditorium_idx_1,S7_R57,simplevit,0.0808163,1.70142,11.7285
acousticrooms_unseen,Auditorium_idx_1,S7_R58,simplevit,0.109388,3.04294,0.362038
acousticrooms_unseen,Auditorium_idx_1,S7_R59,simplevit,0.0568707,0.561422,13.1611
acousticrooms_unseen,Auditorium_idx_1,S7_R60,simplevit,0.0623129,1.3021,5.31094
acousticrooms_unseen,Auditorium_idx_1,S7_R61,simplevit,0.138503,3.33047,5.53732
acousticrooms_unseen,Auditorium_idx_1,S7_R62,simplevit,0.0601361,0.944751,9.66526
acousticrooms_unseen,Auditorium_idx_1,S7_R63,simplevit,0.0601361,0.334242,14.7207
acousticrooms_unseen,Auditorium_idx_1,S7_R64,simplevit,0.035102,0.536819,14.5633
acousticrooms_unseen,Auditorium_idx_1,S7_R65,simplevit,0.118912,2.63671,9.02778
acousticrooms_unseen,Auditorium_idx_1,S7_R66,simplevit,0.0737415,1.10346,0.721311
acousticrooms_unseen,Auditorium_idx_1,S7_R67,simplevit,0.0780952,0.220872,8.52125
acousticrooms_unseen,Auditorium_idx_1,S7_R68,simplevit,0.239728,0.668137,14.5471
acousticrooms_unseen,Auditorium_idx_1,S7_R69,simplevit,0.122177,1.55167,20.3975
acousticrooms_unseen,Auditorium_idx_1,S7_R70,simplevit,0.0517007,2.53536,3.49665
acousticrooms_unseen,Auditorium_idx_1,S7_R71,simplevit,0.00571429,3.09618,1.71548
acousticrooms_unseen,Auditorium_idx_1,S7_R72,simplevit,0.141224,3.66711,13.5835
acousticrooms_unseen,Auditorium_idx_1,S7_R73,simplevit,0.176327,0.226113,13.0122
acousticrooms_unseen,Auditorium_idx_1,S7_R74,simplevit,0.161633,0.285401,17.6778
acousticrooms_unseen,Auditorium_idx_1,S7_R75,simplevit,0.11619,0.0308096,15.1662
acousticrooms_unseen,Auditorium_idx_1,S7_R76,simplevit,0.173605,0.992014,16.6371
acousticrooms_unseen,Auditorium_idx_1,S7_R77,simplevit,0.10966,0.247002,12.9829
acousticrooms_unseen,Auditorium_idx_1,S7_R78,simplevit,0.00326531,0.921396,11.9306
acousticrooms_unseen,Auditorium_idx_1,S7_R79,simplevit,0.150748,2.23239,21.2046
acousticrooms_unseen,Auditorium_idx_1,S7_R80,simplevit,0.0693878,0.466338,10.667
acousticrooms_unseen,Auditorium_idx_1,S7_R81,simplevit,0.0778231,1.72079,7.38007
acousticrooms_unseen,Auditorium_idx_1,S7_R82,simplevit,0.0859864,1.55345,14.2494
acousticrooms_unseen,Auditorium_idx_1,S7_R83,simplevit,0.00598639,2.20826,9.98682
acousticrooms_unseen,Auditorium_idx_1,S7_R84,simplevit,0.00517007,3.94391,8.6563
acousticrooms_unseen,Auditorium_idx_1,S7_R85,simplevit,0.0604082,0.902947,5.05472
acousticrooms_unseen,Auditorium_idx_1,S7_R86,simplevit,0.152381,3.51201,4.47124
acousticrooms_unseen,Auditorium_idx_1,S7_R87,simplevit,0.0527891,0.208143,0.684932
acousticrooms_unseen,Auditorium_idx_1,S7_R88,simplevit,0.125986,2.05785,6.30586
acousticrooms_unseen,Auditorium_idx_1,S7_R89,simplevit,0.0985034,3.16628,5.80076
acousticrooms_unseen,Auditorium_idx_1,S7_R90,simplevit,0.109388,2.92295,4.3581
acousticrooms_unseen,Auditorium_idx_1,S7_R91,simplevit,0.199456,3.88616,6.81416
acousticrooms_unseen,Auditorium_idx_1,S7_R92,simplevit,0.145578,3.75777,5.17332
acousticrooms_unseen,Auditorium_idx_1,S7_R93,simplevit,0.154014,7.864,23.4978
acousticrooms_unseen,Auditorium_idx_1,S7_R94,simplevit,0.147211,2.73464,6.37375
acousticrooms_unseen,Auditorium_idx_1,S7_R95,simplevit,0.115374,2.77214,2.73548
acousticrooms_unseen,Auditorium_idx_1,S7_R96,simplevit,0.0348299,1.71372,0.0505178
acousticrooms_unseen,Auditorium_idx_1,S7_R97,simplevit,0.0691156,1.96127,0.288392
acousticrooms_unseen,Auditorium_idx_1,S7_R98,simplevit,0.136327,5.25054,0.193892
acousticrooms_unseen,Auditorium_idx_1,S7_R99,simplevit,0.154014,4.38165,5.63275
acousticrooms_unseen,Auditorium_idx_1,S7_R100,simplevit,0.110204,2.14012,7.29167
acousticrooms_unseen,Auditorium_idx_1,S8_R1,simplevit,0.0726531,1.04799,1.54134
acousticrooms_unseen,Auditorium_idx_1,S8_R2,simplevit,0.00571429,0.0501204,1.73479
acousticrooms_unseen,Auditorium_idx_1,S8_R3,simplevit,0.022585,0.520735,3.69239
acousticrooms_unseen,Auditorium_idx_1,S8_R4,simplevit,0.097415,2.95451,1.30905
acousticrooms_unseen,Auditorium_idx_1,S8_R5,simplevit,0.0993197,3.52587,7.03487
acousticrooms_unseen,Auditorium_idx_1,S8_R6,simplevit,0.0440816,1.24575,0.647017
acousticrooms_unseen,Auditorium_idx_1,S8_R7,simplevit,0.0263946,1.11919,0.860421
acousticrooms_unseen,Auditorium_idx_1,S8_R8,simplevit,0.0141497,0.355707,1.34752
acousticrooms_unseen,Auditorium_idx_1,S8_R9,simplevit,0.0187755,3.78698,11.728
acousticrooms_unseen,Auditorium_idx_1,S8_R10,simplevit,0.0141497,1.53654,10.3113
acousticrooms_unseen,Auditorium_idx_1,S8_R11,simplevit,0.0261224,1.78776,10.439
acousticrooms_unseen,Auditorium_idx_1,S8_R12,simplevit,0.0285714,2.32543,8.05401
acousticrooms_unseen,Auditorium_idx_1,S8_R13,simplevit,0.090068,1.62683,1.38758
acousticrooms_unseen,Auditorium_idx_1,S8_R14,simplevit,0.0171429,0.600791,7.79841
acousticrooms_unseen,Auditorium_idx_1,S8_R15,simplevit,0.156735,3.89442,3.81658
acousticrooms_unseen,Auditorium_idx_1,S8_R16,simplevit,0.0922449,1.75328,7.02648
acousticrooms_unseen,Auditorium_idx_1,S8_R17,simplevit,0.00408163,1.07377,3.8828
acousticrooms_unseen,Auditorium_idx_1,S8_R18,simplevit,0.0783673,1.9548,1.8932
acousticrooms_unseen,Auditorium_idx_1,S8_R19,simplevit,0.13551,4.81666,12.867
acousticrooms_unseen,Auditorium_idx_1,S8_R20,simplevit,0.0438095,1.05652,7.03759
acousticrooms_unseen,Auditorium_idx_1,S8_R21,simplevit,0.0598639,0.765944,5.75149
acousticrooms_unseen,Auditorium_idx_1,S8_R22,simplevit,0.0353741,1.27968,4.87713
acousticrooms_unseen,Auditorium_idx_1,S8_R23,simplevit,0.0130612,1.00499,8.06343
acousticrooms_unseen,Auditorium_idx_1,S8_R24,simplevit,0.0546939,2.41138,7.17577
acousticrooms_unseen,Auditorium_idx_1,S8_R25,simplevit,0.103946,1.32417,7.32591
acousticrooms_unseen,Auditorium_idx_1,S8_R26,simplevit,0.0443537,0.318198,4.01658
acousticrooms_unseen,Auditorium_idx_1,S8_R27,simplevit,0.0092517,0.601153,5.30813
acousticrooms_unseen,Auditorium_idx_1,S8_R28,simplevit,0.124354,3.79555,2.4333
acousticrooms_unseen,Auditorium_idx_1,S8_R29,simplevit,0.0176871,1.89593,2.87469
acousticrooms_unseen,Auditorium_idx_1,S8_R30,simplevit,0.050068,1.66185,1.24735
acousticrooms_unseen,Auditorium_idx_1,S8_R31,simplevit,0.00707483,0.584059,0.473709
acousticrooms_unseen,Auditorium_idx_1,S8_R32,simplevit,0.0644898,1.58737,10.4185
acousticrooms_unseen,Auditorium_idx_1,S8_R33,simplevit,0.00707483,0.0523651,7.67616
acousticrooms_unseen,Auditorium_idx_1,S8_R34,simplevit,0.128163,2.07899,7.97175
acousticrooms_unseen,Auditorium_idx_1,S8_R35,simplevit,0.0171429,0.311025,6.25808
acousticrooms_unseen,Auditorium_idx_1,S8_R36,simplevit,0.0122449,0.638686,8.6115
acousticrooms_unseen,Auditorium_idx_1,S8_R37,simplevit,0.00136054,0.180279,3.18744
acousticrooms_unseen,Auditorium_idx_1,S8_R38,simplevit,0.181497,6.74605,14.4098
acousticrooms_unseen,Auditorium_idx_1,S8_R39,simplevit,0.00789116,1.00639,11.087
acousticrooms_unseen,Auditorium_idx_1,S8_R40,simplevit,0.138776,3.6922,2.6887
acousticrooms_unseen,Auditorium_idx_1,S8_R41,simplevit,0.133605,2.78045,9.96868
acousticrooms_unseen,Auditorium_idx_1,S8_R42,simplevit,0.101224,1.00978,6.51186
acousticrooms_unseen,Auditorium_idx_1,S8_R43,simplevit,0.0503401,0.248405,19.7137
acousticrooms_unseen,Auditorium_idx_1,S8_R44,simplevit,0.0291156,0.612014,3.81862
acousticrooms_unseen,Auditorium_idx_1,S8_R45,simplevit,0.0315646,0.647269,2.45487
acousticrooms_unseen,Auditorium_idx_1,S8_R46,simplevit,0.0511565,0.980475,3.58284
acousticrooms_unseen,Auditorium_idx_1,S8_R47,simplevit,0.0152381,1.16797,8.53347
acousticrooms_unseen,Auditorium_idx_1,S8_R48,simplevit,0.0255782,1.27977,6.29505
acousticrooms_unseen,Auditorium_idx_1,S8_R49,simplevit,0.0310204,2.75778,9.92237
acousticrooms_unseen,Auditorium_idx_1,S8_R50,simplevit,0.0315646,2.95275,14.5803
acousticrooms_unseen,Auditorium_idx_1,S8_R51,simplevit,0.0310204,0.50553,5.51566
acousticrooms_unseen,Auditorium_idx_1,S8_R52,simplevit,0.185306,6.75222,12.6852
acousticrooms_unseen,Auditorium_idx_1,S8_R53,simplevit,0.156735,1.91021,11.7389
acousticrooms_unseen,Auditorium_idx_1,S8_R54,simplevit,0.0138776,0.0150108,3.99899
acousticrooms_unseen,Auditorium_idx_1,S8_R55,simplevit,0.102585,2.30821,9.94099
acousticrooms_unseen,Auditorium_idx_1,S8_R56,simplevit,0.0503401,0.752888,4.31346
acousticrooms_unseen,Auditorium_idx_1,S8_R57,simplevit,0.0413605,0.015884,12.5
acousticrooms_unseen,Auditorium_idx_1,S8_R58,simplevit,0.238639,4.8456,7.6421
acousticrooms_unseen,Auditorium_idx_1,S8_R59,simplevit,0.017415,0.138417,9.00768
acousticrooms_unseen,Auditorium_idx_1,S8_R60,simplevit,0.104218,2.71656,1.3308
acousticrooms_unseen,Auditorium_idx_1,S8_R61,simplevit,0.219864,2.78529,10.3335
acousticrooms_unseen,Auditorium_idx_1,S8_R62,simplevit,0.0356463,0.927747,0.807799
acousticrooms_unseen,Auditorium_idx_1,S8_R63,simplevit,0.0310204,0.497341,5.84811
acousticrooms_unseen,Auditorium_idx_1,S8_R64,simplevit,0.0715646,1.14844,7.09877
acousticrooms_unseen,Auditorium_idx_1,S8_R65,simplevit,0.176327,4.0653,6.29848
acousticrooms_unseen,Auditorium_idx_1,S8_R66,simplevit,0.124626,3.02369,4.03277
acousticrooms_unseen,Auditorium_idx_1,S8_R67,simplevit,0.0141497,0.307391,1.71493
acousticrooms_unseen,Auditorium_idx_1,S8_R68,simplevit,0.0976871,1.96607,0.807712
acousticrooms_unseen,Auditorium_idx_1,S8_R69,simplevit,0.0223129,0.103494,2.39736
acousticrooms_unseen,Auditorium_idx_1,S8_R70,simplevit,0.213605,5.70379,1.82482
acousticrooms_unseen,Auditorium_idx_1,S8_R71,simplevit,0.152109,3.90782,16.6904
acousticrooms_unseen,Auditorium_idx_1,S8_R72,simplevit,0.0163265,0.899878,7.72258
acousticrooms_unseen,Auditorium_idx_1,S8_R73,simplevit,0.127619,2.7958,2.45038
acousticrooms_unseen,Auditorium_idx_1,S8_R74,simplevit,0.162177,3.46865,2.95497
acousticrooms_unseen,Auditorium_idx_1,S8_R75,simplevit,0.00761905,0.599967,2.47201
acousticrooms_unseen,Auditorium_idx_1,S8_R76,simplevit,0.0791837,0.8192,3.88668
acousticrooms_unseen,Auditorium_idx_1,S8_R77,simplevit,0.025034,0.511871,14.9502
acousticrooms_unseen,Auditorium_idx_1,S8_R78,simplevit,0.120816,3.20905,10.7274
acousticrooms_unseen,Auditorium_idx_1,S8_R79,simplevit,0.0808163,2.78364,15.3701
acousticrooms_unseen,Auditorium_idx_1,S8_R80,simplevit,0.0302041,2.43916,11.2676
acousticrooms_unseen,Auditorium_idx_1,S8_R81,simplevit,0.0759184,2.58864,4.67116
acousticrooms_unseen,Auditorium_idx_1,S8_R82,simplevit,0.08,2.2889,6.42408
acousticrooms_unseen,Auditorium_idx_1,S8_R83,simplevit,0.00897959,0.0832897,10.6757
acousticrooms_unseen,Auditorium_idx_1,S8_R84,simplevit,0.00163265,0.802397,7.69231
acousticrooms_unseen,Auditorium_idx_1,S8_R85,simplevit,0.0478912,0.65647,7.44681
acousticrooms_unseen,Auditorium_idx_1,S8_R86,simplevit,0.0108844,1.68478,14.0198
acousticrooms_unseen,Auditorium_idx_1,S8_R87,simplevit,0.138231,2.35006,17.311
acousticrooms_unseen,Auditorium_idx_1,S8_R88,simplevit,0.11102,1.02089,16.2071
acousticrooms_unseen,Auditorium_idx_1,S8_R89,simplevit,0.0851701,0.691041,20.5966
acousticrooms_unseen,Auditorium_idx_1,S8_R90,simplevit,0.00108844,0.938666,7.8641
acousticrooms_unseen,Auditorium_idx_1,S8_R91,simplevit,0.0726531,1.18049,2.1619
acousticrooms_unseen,Auditorium_idx_1,S8_R92,simplevit,0.0062585,0.812342,1.22757
acousticrooms_unseen,Auditorium_idx_1,S8_R93,simplevit,0.0598639,0.946047,0.0892061
acousticrooms_unseen,Auditorium_idx_1,S8_R94,simplevit,0.137687,2.51567,6.76386
acousticrooms_unseen,Auditorium_idx_1,S8_R95,simplevit,0.110476,1.91822,11.6615
acousticrooms_unseen,Auditorium_idx_1,S8_R96,simplevit,0.16381,5.0127,12.8077
acousticrooms_unseen,Auditorium_idx_1,S8_R97,simplevit,0.188844,6.06234,3.95206
acousticrooms_unseen,Auditorium_idx_1,S8_R98,simplevit,0.0446259,0.317433,10.1034
acousticrooms_unseen,Auditorium_idx_1,S8_R99,simplevit,0.0478912,3.12254,14.1894
acousticrooms_unseen,Auditorium_idx_1,S8_R100,simplevit,0.122721,2.44475,5.58198
acousticrooms_unseen,Auditorium_idx_1,S9_R1,simplevit,0.134694,1.09353,12.6721
acousticrooms_unseen,Auditorium_idx_1,S9_R2,simplevit,0.0955102,2.14633,2.20354
acousticrooms_unseen,Auditorium_idx_1,S9_R3,simplevit,0.0682993,0.478276,6.60981
acousticrooms_unseen,Auditorium_idx_1,S9_R4,simplevit,0.160272,4.37458,2.6677
acousticrooms_unseen,Auditorium_idx_1,S9_R5,simplevit,0.0669388,1.3633,3.07993
acousticrooms_unseen,Auditorium_idx_1,S9_R6,simplevit,0.115102,1.88716,12.3752
acousticrooms_unseen,Auditorium_idx_1,S9_R7,simplevit,0.0846259,2.97696,2.22746
